path,text,num_frames,height,width,aspect_ratio,fps,resolution
117.mp4,"An elderly figure stands with a concerned expression, likely reacting to an unexpected situation in a brightly colored, blocky room with various objects in the background. The setting features a blue structure and red and white elements that suggest a domestic or casual environment. The character's facial expressions change, showcasing a range of emotions, while the surroundings remain consistent, adding context to their reactions.",46,720,1280,0.5625,,921600
118.mp4,"A person in a police uniform walks and then stops in front of a large off-road vehicle, set in a desert-like environment with dry grass and sand terrain. The vehicle is blue and white, with distinct large tires and a detailed front grill, suggesting it might be a police or rescue vehicle. The background includes some fencing and dry vegetation, giving the scene an arid setting. Not enough context is provided for further details.",42,720,1280,0.5625,,921600
119.mp4,"A shirtless individual sits amidst piles of currency, holding a wooden plank. The person's expression changes from a confident grin to a surprised and then worried look as the scene progresses. The background remains consistently blue, with no significant movement or change in surroundings.",99,720,1280,0.5625,,921600
120.mp4,"A person stands behind a green fence outside a house with a shocked or surprised expression while holding an opened pizza box with a pizza inside. They are dressed in light brown pants, a blue and yellow shirt, and the scene is set against a backdrop of green bushes and trees, with a house in the background. The character remains stationary, giving the impression that they are reacting to something unexpected.",21,720,1280,0.5625,,921600
121.mp4,"A cheerful individual wearing an orange jumpsuit stands in a stark, tiled room with a toilet in the background. They hold a slice of pizza and smile broadly. Nearby, a gray mouse seems to be moving around on the floor. The overall scene has a lighthearted and playful vibe despite the minimalist setting.",84,720,1280,0.5625,,921600
122.mp4,"A person approaches a food truck, receives a box from the vendor, and then walks away. The food truck is brightly colored and is stationed on a brick-paved street. A nearby bench and decorations on the truck add to the scene's casual, urban atmosphere.",186,720,1280,0.5625,,921600
123.mp4,"An individual in an orange jumpsuit stands smiling outside a cell, while another person dressed as a chef walks away from an unconscious guard lying on the floor. The setting is a prison with cell bars and a grey-tiled floor. The scene appears to be an escape or a jailbreak, with the guard incapacitated and the characters moving away from the cell.",17,720,1280,0.5625,,921600
124.mp4,"A quaint street scene features a small storefront with a colorful produce stand displaying various fruits and vegetables under an awning. A person rides a red bicycle past the shop, moving steadily along the paved road. The background includes a neatly trimmed tree and a classic lamppost, all contributing to the charming, small-town atmosphere. The overall setting is peaceful and orderly, reflecting a calm, everyday moment in a friendly neighborhood.",137,720,1280,0.5625,,921600
125.mp4,"A person wearing a black helmet and black outfit approaches an ATM with a bag on a stand. They appear to have positioned themselves in front of the machine, seemingly intent on interacting with the ATM. The setting includes the exterior of a building with clearly visible signage and the entrance to a building adjacent to the ATM. The individual’s purpose or actions at the ATM are not fully clear. The scene is observed from a side perspective.",123,720,1280,0.5625,,921600
126.mp4,"A red-haired person with a cheerful expression walks along a tiled street next to a vibrant yellow building, heading towards a bright red bicycle that is chained up securely. Blue vending machines and a ""Parking Only"" sign are visible on the wall, along with an advertisement for a cola drink. The individual approaches the bicycle, reaching out as if preparing to unlock or interact with it. This bustling urban setting includes intricate details that add depth and character to the scene, creating a lively and colorful environment.",58,720,1280,0.5625,,921600
127.mp4,"In an indoor setting with tiled floors and a wall with horizontal striping, a determined individual, dressed in a distinctive outfit, confronts a uniformed officer while exiting a room. Initially pointing a handheld tool, the individual overpowers the officer, causing them to fall and lean against the wall, seemingly incapacitated. The person then walks away from the scene confidently, leaving the officer behind, with the door ajar in the background. The static surroundings contrast with the dynamic actions of the individuals.",197,720,1280,0.5625,,921600
128.mp4,"A brightly colored and energetic shop with vibrant signage showcases a mechanic leaning out of an off-road vehicle. As the scene progresses, the mechanic and the vehicle are seen leaving the shop and driving away. The background includes a vivid blue and red building adorned with industrial motifs, surrounded by a few green trees, and a neatly paved ground area. The overall feel is lively and bustling, capturing a moment of everyday work life.",29,720,1280,0.5625,,921600
129.mp4,"A toy shop sits in a town square with colorful buildings, adjacent to a small tree and a bench. A white and blue police car drives in and parks next to the shop. The scene is bright and playful, reflecting a lively small-town atmosphere. There is a sense of calm and order in the town setting.",132,720,1280,0.5625,,921600
130.mp4,"A uniformed officer approaches the entrance of a bank on a city street lined with neatly arranged trees. The officer steps closer to the bank's door, showing intent to enter or perhaps inspect the premises. The setting is quiet and orderly, capturing a moment of routine duty in an urban environment.",39,720,1280,0.5625,,921600
131.mp4,"Two individuals are in a basic, tiled room with a round black table in the center, two stools, some barrels, and a wheelchair near the corner. One person in an orange shirt and blue pants is seated while the other in a blue shirt and pants stands, then starts eating a pizza placed on the table. The standing individual then sets down the pizza and begins to walk away.",772,720,1280,0.5625,,921600
132.mp4,"A person in light grey clothing is walking past seated figures in an indoor setting with tiled flooring. The background includes a couple of windows and a wall. The seated figures are engaged, possibly watching something or waiting. The walker maintains a steady pace, moving from left to right. The setting is simple and clean, conveying a sense of orderly movement and everyday activities.",39,720,1280,0.5625,,921600
133.mp4,"A police officer stands at the entrance of a building and then turns away, walking towards the building's door. The officer's uniform and the nearby green and tan structures, including what may be an ATM or similar machine, suggest an urban setting. The scene is static with minimal movement, primarily focused on the officer's position and slight change in direction.",69,720,1280,0.5625,,921600
134.mp4,"A character in an orange jumpsuit is standing in what appears to be a confined space with gray tiled floors and barred windows. The character seems to be holding a showerhead above a toilet and appears to be either working on or inspecting it. The background setting suggests a prison environment, and the character's expression changes slightly. Other objects in the space include a detached toilet lid. The scene has minimal movement and mostly focuses on the character's actions with the toilet.",272,720,1280,0.5625,,921600
135.mp4,A person in a red checkered shirt pushes a shopping cart towards a shelf filled with various items. It appears to be a store setting with blue shelves and an assortment of goods in the background. The cart contains a box with a cartoon character on it. Very little movement is observed in the scene.,36,720,1280,0.5625,,921600
136.mp4,"A character stands in front of market stalls loaded with vibrant vegetables, holding a red crab. The crab is then seen clinging to their face, causing a surprised reaction. Panicking, the individual struggles to remove the crab, adding a humorous twist to the situation occurring in a busy, detailed market setting.",72,720,1280,0.5625,,921600
137.mp4,"A uniformed officer is riding a green motorcycle adorned with a lightning bolt design. The scene is set in a small, tiled outdoor area featuring a wooden bench and a minimalist backdrop of brick and smooth walls. The officer's expression is focused as they maneuver the motorcycle. The area is clean and orderly, emphasizing a peaceful neighborhood environment. There is minimal movement, suggesting a stationary or very slow-action sequence.",53,720,1280,0.5625,,921600
138.mp4,"Two individuals are seen in front of a bank, one dressed in a black outfit with a hat and the other in a red outfit. The person in black is holding two large bags while the one in red with a gun is clearly leading the way. The scene indicates a robbery in progress, with the individuals making their escape. The backdrop includes an ATM and a doorway, along with a potted tree nearby, giving the setting a structured urban look. This dynamic scenario captures the urgency and tension of the characters’ actions as they flee.",67,720,1280,0.5625,,921600
139.mp4,"A large off-road vehicle crashes into the side of a bank, knocking down small blocks of debris. The letters on the bank are dislodged and fall, and multiple pieces of debris scatter around the scene. The environment suggests a bustling urban setting with a secure structure disrupted by unexpected chaos. The dramatic collision sends a clear narrative of destruction and disorder in a typically orderly location.",21,720,1280,0.5625,,921600
140.mp4,"A person in green overalls stands in a room, smiling and holding a large sandwich. They appear cheerful and content, possibly interacting with someone or something outside the immediate view. The background includes a figure in white attire and multiple pieces of furniture, creating a homely atmosphere. The scene is warm and friendly, suggesting a comfortable, domestic setting with characters engaged in casual interaction.",42,720,1280,0.5625,,921600
141.mp4,"A person dressed in white stands on a sandy shore, facing the blue water. Suddenly, another character wearing a red festive outfit and a Santa hat emerges from the water, expressing surprise or excitement. As the scene progresses, the festive character is partially submerged, while the white-clad figure continues to observe from the shore.",66,720,1280,0.5625,,921600
142.mp4,"Three individuals stand in a gray, industrial room with large stacks of money piles in the background. The central figure, wearing orange, appears to be uncomfortable or anxious while flanked by two intimidating-looking companions dressed in darker attire. They move slightly forward, maintaining their formation, with the tension evident in their expressions and body language. The background remains consistent, emphasizing the confrontation's atmosphere.",95,720,1280,0.5625,,921600
143.mp4,"A person wearing an orange jumpsuit dramatically shifts facial expressions while sitting on a white bed inside a sparsely decorated room with gray and brown walls. Initially appearing frightened, they soon transition to a wide, happy smile. The immediate change in their demeanor hints at a possible revelation or sudden change in their emotional state, set against the minimalist background of the room.",87,720,1280,0.5625,,921600
144.mp4,"A chef energetically prepares pizza in a small, cozy restaurant while conversing with a happy customer seated at a table. The setting features red furniture and a colorful poster of pizza on the wall. In the background, a red scooter is parked inside, adding a quirky touch to the scene. The atmosphere is cheerful and lively, suggesting a heartwarming and bustling environment.",15,720,1280,0.5625,,921600
145.mp4,"A person is in a room with a safe labeled ""SAFE INC."" and is pushing a cart filled with stacks of money towards it. The walls are vibrant yellow, and there is a white shelf with a blue bottle in the background. The scene is set on a tiled floor, and the person is wearing a blue shirt and holding onto the orange cart. The atmosphere seems to be one of preparation or planning, possibly for a heist or secure storage.",121,720,1280,0.5625,,921600
146.mp4,"A customer stands at a checkout counter in a store, engaged in a casual conversation with the cashier. The backdrop includes shelves stocked with various colorful products, a distinct signage that reads ""Sale,"" and a background filled with more items and advertisements. Outside the store's glass doors, a brown horse slowly approaches and gets closer in each scene, creating an unexpected and whimsical element. The setting conveys a humorous contrast between the ordinary store interior and the unusual presence of the horse. The movement throughout presents a subtle, charming narrative of normalcy being interrupted by an unexpected visitor.",64,720,1280,0.5625,,921600
147.mp4,"A man in a suit stands in front of a display with milk cartons, initially appearing calm. His expression grows increasingly alarmed and concerned, possibly in response to a sudden realization or an unforeseen event. The backdrop consists of a modern indoor scene with shelves holding various items, suggesting a grocery or convenience store. The focus is heavily on the man's changing facial expressions, capturing a moment of shock or surprise.",57,720,1280,0.5625,,921600
148.mp4,"A person lies on the floor of what appears to be a store or shop with various items on the shelves. They then sit up, displaying a facial expression of slight distress or tiredness. The setting is indoors, with a tiled floor and colorful containers on the shelves in the background.",188,720,1280,0.5625,,921600
149.mp4,"A uniformed officer stands against a brick wall on a paved street, initially with a calm demeanor but gradually becoming agitated. He raises his hand in a gesture of warning before drawing a weapon, adopting a more aggressive stance as the situation escalates. The scene conveys a growing sense of urgency and tension in a gritty urban environment.",154,720,1280,0.5625,,921600
150.mp4,"Two individuals with anxious expressions are walking quickly in front of a bank of ATMs, followed closely by two police officers. The setting is urban, indicated by the ATM and informational posters on the wall. The police officers appear stern, maintaining a close pursuit of the two characters. The atmosphere suggests a sense of urgency and possible trouble, with the pursued characters looking back nervously. The colors are vibrant, and the environment is highly detailed, creating a dynamic story.",30,720,1280,0.5625,,921600
151.mp4,"A person smiles while walking towards a large vehicle tire on a sandy terrain with desert shrubs in the background. The environment is somewhat barren, with some sparse greenery and a brick wall in the distance. The movements are subtle as the scene focuses on the interaction between the person and the tire. The attire includes a green hoodie and blue pants, adding a casual and simple vibe to the scene.",63,720,1280,0.5625,,921600
152.mp4,"A person in a small boat encounters a shark in a blue aquatic environment. They hold what appears to be bait or food towards the shark. The food is eventually thrown into the water near the shark. The overall scene suggests an interaction between the person and the shark, with the focus on the exchange of the bait.",102,720,1280,0.5625,,921600
153.mp4,"A scene unfolds with an interaction between two individuals, one dressed in a white chef's outfit and the other in blue attire. They appear to be negotiating or exchanging something, as stacks of green dollar bills are prominently displayed between them. In front of the bills, slices of what seems to be pizza are placed on the table. The setting is outdoors, with green plants in the background and a ground that appears patterned. There's minimal change in their positions or expressions throughout the interaction.",105,720,1280,0.5625,,921600
154.mp4,"A person dressed in a white uniform stands behind a white cart with a black handle, set against a backdrop of green foliage and red flowers. The individual exhibits a significant expression change from a smile to an open-mouthed surprised look. It seems to be daytime with bright, even lighting illuminating the scene. The setting includes neatly arranged plants and a large tree in the background, suggesting a garden or park area. The individual and cart remain static aside from the changes in facial expression.",148,720,1280,0.5625,,921600
155.mp4,"A figure in a white suit pushes a cart with a compartment on top through what appears to be a prison or detention area, indicated by barred cells. Another person in a red outfit is in one of the cells watching the figure's actions. The figure opens the compartment and reveals a person in a blue and red outfit inside it. The scene focuses on the interaction between the individuals and their tense surroundings.",77,720,1280,0.5625,,921600
156.mp4,"Two figures on a motorcycle speed towards a bank and skid into a dumpster located nearby. The bank building, prominently featuring its sign and an ATM, stands beside a row of green trees. The scenes suggest a possible heist or hurried stop, highlighting a sense of urgency and action. The road and surrounding environment appear to be part of an urban setting. The motion of the motorcycle and the occupants gives the impression of a quick, dynamic sequence.",105,720,1280,0.5625,,921600
157.mp4,"A cheerful chef stands inside a brightly colored food truck, partially surrounded by a countertop with cooking equipment. The scene is set with a small tree being visible outside the truck, suggesting it’s parked near a green, outdoor area. The chef holds an object, possibly a menu or device, and later stows it away, looking content as he moves slightly to the side. The setting appears vibrant with a playful, lively atmosphere.",65,720,1280,0.5625,,921600
158.mp4,"A uniformed officer stands next to metal bars in what appears to be a jail setting. Initially holding a hotdog, the officer then makes a brief salute before returning to a relaxed stance. The background remains consistent, featuring the same barred structure throughout. The scene centers entirely on the officer's subtle actions.",102,720,1280,0.5625,,921600
159.mp4,"A police officer appears alarmed as they face a building with large glass doors, lined by green foliage in the background. The officer displays a range of emotions from a neutral expression to surprise, with arm movements suggesting a reaction to something unexpected. The setting includes a series of green trees, framing the scene to present an urban or suburban environment. The lighting is consistent, giving the impression of daytime.",198,720,1280,0.5625,,921600
160.mp4,"Two police officers approach a person dressed in red, who is accompanied by another individual in dark clothing, near a black and white truck. The setting appears to be an industrial or urban area with a gray brick wall in the background. The characters seem to be engaged in a serious conversation or confrontation. Tension is conveyed through their hand gestures and the officers' focused stances. The scene seems static.",48,720,1280,0.5625,,921600
161.mp4,"A character is caught in a net, hanging upside-down and holding a large carrot, while another character stands nearby, smiling. The scene takes place in a simple, somewhat barren environment with a few green plants and a gray brick wall in the background. The characters seem to be in a playful or lighthearted situation, with the one in the net appearing unfazed by their predicament. The standing character's casual posture and smile suggest that this event might be part of a humorous or friendly interaction.   ",96,720,1280,0.5625,,921600
162.mp4,"A somber scene unfolds as a prisoner, dressed in white with an orange vest, is handcuffed by two officers wearing blue uniforms. The environment suggests a jail setting, with barred metal doors and a tiled floor. The prisoner appears distressed while the officers remain composed and professional. Each action leads the prisoner closer towards a cell, indicating the progression of his incarceration. This scene captures the procedural and emotional tension of a person being processed into prison.",195,720,1280,0.5625,,921600
163.mp4,"Two officers escort a prisoner wearing a striped uniform through a jail corridor. The prisoner walks ahead as the officers follow closely behind. The scene transitions to the officers stopping at the gate and watching the prisoner move further into the corridor, ensuring that the gate is securely closed. The environment is designed to resemble a secure, institutional facility with metal bars and a checkered floor pattern.",70,720,1280,0.5625,,921600
164.mp4,"A person stands outdoors near a building, holding a camera and adjusting its position. The surrounding area includes sandy ground and a few scattered red flowers. The individual’s facial expression changes slightly, conveying concentration or determination. The person is dressed in a blue shirt and dark pants. The backdrop consists of a section of a building with visible steps or a porch.",159,720,1280,0.5625,,921600
165.mp4,"Two armed officers wearing uniforms confront two individuals, resulting in a tense standoff in front of a brick wall. The environment is foggy with visible patches of mist on the ground, adding to the tension of the scene. As the confrontation unfolds, the individuals with raised hands appear visibly distressed and are surrendering to the armed officers. A sense of urgency and suspense permeates the atmosphere. The subtle changes in their expressions reflect the high stakes of the situation.",30,720,1280,0.5625,,921600
166.mp4,"A police officer stands near the shore next to a fish and a shark, which is sporting a police hat. The scene is set in a playful, vibrant environment with a sandy beach and clear blue waters. The officer interacts with the fish, possibly picking it up or engaging in some form of patrolling activity. The backdrop suggests a cheerful setting with amusing marine life elements.",346,720,1280,0.5625,,921600
167.mp4,"Four individuals stand in front of a bank building, with two of them dressed in business attire and two in police uniforms. The weather appears clear, and the setting is urban with a crosswalk and an ATM nearby. There is minimal activity and slight positioning changes in the individuals' poses. The scene signifies a calm, everyday moment in a city with a structured and orderly environment.",67,720,1280,0.5625,,921600
168.mp4,"A police officer is seen walking in an urban area towards a blue dumpster next to a brick wall, with a knocked-over motorcycle nearby. The gray and black paved ground contrasts with the officer's uniform, and a small green item is on the ground near the dumpster. As the scene progresses, the officer gets closer to the dumpster, showing a sense of investigation or search. The overall setting depicts a quiet, possibly tense moment in a city-like environment.",29,720,1280,0.5625,,921600
169.mp4,"A character in a striped outfit is seen joyfully interacting with a toilet located in a tiled room. They first approach the toilet with a casual demeanor, eventually lifting the lid with an excited expression. Finally, they are standing next to the toilet, holding the lid separately. The background features a structured environment with bars and minimal furnishings, suggesting a confined, institutional setting. The character's actions display enthusiasm and lighthearted mischief.",220,720,1280,0.5625,,921600
170.mp4,"A dramatic scene unfolds within a confined setting, where an individual in a striped outfit stands over another figure lying on the ground. The standing character appears to be either delivering or having completed a forceful action, indicated by their posture and the object in their hand. The environment is sparse and utilitarian, with a simple tiled floor, a few scattered objects, and walls displaying minimal decoration. The moment captured is tense, suggesting conflict or confrontation.",42,720,1280,0.5625,,921600
171.mp4,"Two helmeted individuals wearing body armor hold weapons, standing alert on a smooth, textured ground. Their expressions shift from serious to surprised. A grey structure with windows provides a stark backdrop to the scene.",109,720,1280,0.5625,,921600
172.mp4,"A police officer stands by the edge of a sandy area near the water, holding a red bucket with what appears to be a fish inside. A robotic vehicle with prominent antennas is parked nearby, bordered by a segmented wall featuring both gray and reddish bricks. A green trash bin is visible in the background. Throughout the sequence, the officer gradually moves closer to the water, maintaining a focused but casual demeanor.",93,720,1280,0.5625,,921600
173.mp4,"A doctor dressed in a white coat stands beside a patient seated on an examination table. The patient wears red shorts and appears to be celebrating or cheering, indicated by raised arms and an exuberant expression on their face. The background includes medical equipment such as a heart rate monitor displaying a healthy heart and some containers, emphasizing a clinical setting. The interaction appears friendly and positive, suggesting good news or an uplifting moment between the doctor and patient. The scene emits a sense of assurance and comfort within a medical context.",186,720,1280,0.5625,,921600
174.mp4,"Two friends encounter an amusement park ride shaped like a small rocket. One friend sits on the ride, expressing excitement while the other stands nearby, seemingly anxious. Suddenly, both friends look alarmed and run away from the ride, leaving it unmanned. Surrounding them are park elements like a bench and plants, creating an outdoor recreational setting.",84,720,1280,0.5625,,921600
175.mp4,"A person stands in front of a small yellow pizza shop with a red roof, named ""City Pizza."" They wear a white uniform with a red scarf and appear to be cheerful. Nearby, there are green trees and a few red-and-yellow containers or stackable items. The background shows a gray building with an open door, adding an urban feel to the scene. The subject eventually turns away from the shop and begins walking towards the right. The overall ambiance is casual and friendly, capturing a street vendor atmosphere.",159,720,1280,0.5625,,921600
176.mp4,"A chef in a white uniform strolls through an outdoor courtyard with a bench and tree in the background. The courtyard is paved with gray tiles, green grass patches, and a small yellow flower on the right side. The setting gives a charming, quiet ambiance. From start to finish, the chef maintains a relaxed, confident demeanor as he moves forward. The surrounding details remain consistent throughout the walk.",69,720,1280,0.5625,,921600
177.mp4,"A person stands in front of a vehicle holding two items, possibly tools or equipment. The scene includes arid, sandy terrain with sparse green plants in the background. The person appears to be wearing a red shirt and green overalls. Throughout the scene, the person's expression and head movement change slightly. The background and surrounding objects remain static.",119,720,1280,0.5625,,921600
178.mp4,"A figure dressed in a superhero costume carrying a suitcase moves across a city street with characteristic superhero agility, kicking their foot up energetically. The setting includes a tree and a corner building with arched green awnings and signage. The street is depicted with a grey, tiled surface and linear road markings, giving the scene a structured urban look.",99,720,1280,0.5625,,921600
179.mp4,"A city street scene with a fruit stand in front of a shop, displaying vibrant red and yellow produce. A black and white SUV gradually moves into view from the right, approaching the fruit stand. The surrounding environment includes a lamppost, a bench, and a small tree, giving a sense of a neighborhood setting. The sidewalk and buildings have a clean, orderly appearance.",42,720,1280,0.5625,,921600
180.mp4,"Two characters are in a forest clearing, surrounded by tall green trees. One person is operating a pickaxe, swinging it towards a large brown object, possibly a rock or a tree trunk. The other person stands nearby, observing their actions. The scene appears to be focused on the interaction between the two individuals and the effect of the pickaxe on the brown object. The overall atmosphere suggests an outdoor activity, possibly mining or woodcutting.",246,720,1280,0.5625,,921600
181.mp4,"A sharply dressed individual reaches out towards cartons on a shelf in a brightly lit supermarket. The background features neatly arranged items on pale blue and yellow shelves, adding a lively feel to the scene. The focus is on the person's action of lifting the carton, and there are vegetables in the foreground, suggesting a grocery shopping activity. The environment appears modern and clean, with the overall atmosphere calm and routine.",62,720,1280,0.5625,,921600
182.mp4,"A red-suited bearded figure carrying a sack enters a room with a clock on the wall and a key mounted behind a countertop where a smiling uniformed officer is seated. The bearded character digs into the sack, ultimately pulling out a round pastry item. The setting appears functional, with the green square object in the corner adding a touch of color contrast. The scene suggests a humorous interaction between two distinctly dressed characters in a simple, well-ordered environment.",89,720,1280,0.5625,,921600
183.mp4,"A festive character dressed in a red hat and outfit with a white beard walks through a dimly lit area with barred doors in the background. The character carries a light brown sack, suggesting they are on a mission or delivering something. The surrounding environment has a uniform grey and black color palette, giving a stark, austere feel to the setting. The character's determined expression contrasts with the festive attire, hinting at an intriguing narrative.",23,720,1280,0.5625,,921600
184.mp4,"A person in an orange jumpsuit walks away from a tall figure dressed in red, carrying what seems to be a sack. They move across a floor marked with a clear grid pattern, past a set of open barred doors. The setting appears to be stark and utilitarian, likely an institutional facility made of grey bricks and minimal decor. The person in orange seems to be departing from a confined space, with the barred doors suggesting an environment related to detention or imprisonment. The overall mood hints at transition or escape within a structured, rigid setting.",45,720,1280,0.5625,,921600
185.mp4,"An officer stands outside a building with a concerned expression, facing a sliding glass door. The scene takes place on a grey sidewalk with a tree in the background, providing a hint of greenery. The officer moves closer to the door, his expression shifting as he readies a weapon in his right hand. His uniform is detailed with a badge and a belt. The atmosphere is tense, suggesting a developing situation that calls for caution and preparedness.",104,720,1280,0.5625,,921600
186.mp4,"A person in uniform, appearing concerned, stands beside a wheeled stretcher, which carries another individual lying down. The background includes blue structures and a gray surface, suggesting an indoor setting. Their expressions change, reflecting a developing scenario.",47,720,1280,0.5625,,921600
187.mp4,"Two police officers proceed cautiously along a narrow alleyway flanked by buildings. They are dressed in blue uniforms, with badges and hats, and each carries a firearm. A sleek, blue and white sports car is parked behind them. The area is clean, with a green trash can and a few trees or shrubs providing some natural elements against the otherwise urban backdrop. The gray brick architecture and tiled ground suggest an orderly and well-maintained environment.",131,720,1280,0.5625,,921600
188.mp4,"Two friends walk casually through a forested area. One friend is carrying an oversized camera while the other follows, both seeming content. The environment features tall green trees and bushes, with a parked vehicle in the background on a grey cobblestone path. There is minimal movement in their walking posture.",15,720,1280,0.5625,,921600
189.mp4,"Two individuals engage in leisurely activities on a sunny, sandy beach. Various colorful items, like beach chairs and a small accessory, are scattered around as they move about. A calm body of water lies in the foreground, while a textured wall with patterns and a ladder suggest nearby structures. The bright and carefree atmosphere reflects a typical day of relaxation and fun by the sea.",40,720,1280,0.5625,,921600
190.mp4,"A person in a red outfit interacts playfully on a sandy terrain. Initially found near a blue structure, they use a shovel to dig into the sand. They then happily carry a red bucket filled with sand and tools while walking away, maintaining a cheerful expression throughout the scene. The setting suggests a beach or sandbox environment.",115,720,1280,0.5625,,921600
191.mp4,"Two individuals stand facing each other with a chest between them, which holds stacks of money. One reaches down to open the chest, then stands back up with the other person waiting. The setting is indoors with a plain backdrop, and the atmosphere appears tense or transactional.  Given the description presents only subtle details with minimal movement, the intensity and nature of the interaction are unclear, leaving ambiguity about the context.",78,720,1280,0.5625,,921600
192.mp4,"A person in a police uniform and a red-suited individual stand in what appears to be a small, fenced-in front yard. The scene features a modernistic house with blue and white exterior elements, greenery, and a visible lamp hanging near the door. The two characters face each other, possibly engaged in a conversation, while the fenced area and neatly placed bushes create a quaint, suburban feel. The background includes a mix of architectural details, suggesting a calm neighborhood setting where the two characters interact.",76,720,1280,0.5625,,921600
193.mp4,"A person wearing a chef's outfit presents a pizza to another individual seated at a small round table. The scene takes place in an outdoor setting with trees and outdoor decor in the background. Several soda cans are placed on a nearby surface, suggesting a casual dining environment. The two characters are engaged in friendly interaction, with the chef showcasing the pizza while the seated person watches with interest. The setting has a cheerful and inviting atmosphere, possibly indicating a shared meal or a casual meet-up.",80,720,1280,0.5625,,921600
194.mp4,"A police officer, wearing a hat and blue uniform, is riding a small red and white vehicle marked with ""POLICE"", steering it with a confident expression. The scene takes place on a bright blue textured surface which could suggest water. Nearby, a mechanical claw is partially visible, adding an element of potential interaction or conflict. The surroundings are minimal and emphasize the central characters and their movement. Small clear pieces are scattered on the surface, possibly ice or debris, suggesting recent activity or movement.",15,720,1280,0.5625,,921600
195.mp4,"A police officer, sporting a mustache and dressed in a blue uniform with a badge, stands next to a police truck with a license plate, positioned near a trolley carrying a brown box. The background consists of an urban setting with a mix of colors and structures, possibly indicating a street or a loading area. Movement is minimal, with the officer slightly shifting position, suggesting a pause or a moment of contemplation. The scene seems to depict a routine day on duty.",48,720,1280,0.5625,,921600
196.mp4,"A police officer stands in a boat, accompanied by a figure in a green costume. The boat appears to be docked near a structure with a beige and brown background. In the last scene, another person in an orange outfit is seen standing at the back of the boat. The atmosphere suggests a tense or investigative scene on the water.",15,720,1280,0.5625,,921600
197.mp4,"Three friends standing in a room experience sudden shock and surprise, with their expressions transitioning from calm to alarmed. Their environment includes stacks of money and background details like a piece of furniture and other indistinct items. The middle individual wears an orange jumpsuit, while the other two wear more casual attire. The atmosphere changes from relaxed to intense as the scene progresses.",27,720,1280,0.5625,,921600
198.mp4,"Two characters are seen loading or unloading an automated teller machine (ATM) from a truck with mechanical assistance. One character is dressed in red, while the other is in black attire, possibly indicating differing roles or intentions. The scene appears to suggest either a technical maintenance activity or a heist, given the presence of the ATM and their focused actions. The background includes a truck equipped with a robotic arm for lifting. This creates an atmosphere of urgency and purpose around the ATM-related task.",15,720,1280,0.5625,,921600
199.mp4,"Two friends stand outside near a wooden fence as they chat. One holds a pizza box marked ""City Pizza"" while the other listens with a smile. A red scooter is parked nearby on a gray tiled ground, with a backdrop of green trees and a blue house. The interaction between the friends seems friendly and casual. Their conversation appears light-hearted and focused on the pizza.",62,720,1280,0.5625,,921600
200.mp4,"A person dressed in an orange outfit is standing inside a room with gray and brown tiled walls. The room contains a white toilet in the background. Initially appearing excited while holding a slice of pizza, their expression gradually changes to one of concern or disappointment. The background remains consistent and minimalistic throughout the scene.",104,720,1280,0.5625,,921600
201.mp4,"A uniformed officer cautiously steps through a doorway into a room, revealing more of themselves in a deliberate and suspenseful manner. The setting is an interior space with paneled walls, featuring a polished checkerboard-like floor. There are white cabinets visible in the background, creating a simple yet structured environment. The officer's stern expression and controlled movements suggest a serious or investigative atmosphere.",109,720,1280,0.5625,,921600
202.mp4,"A character with orange hair wearing a pink vest stands in a room with white tiled walls and a gray door. They initially appear relaxed but then exhibit a surprised or startled expression, with arms raised. The room includes a green trash bin against the wall. The character’s emotions change distinctly from contentment to alarm and then back to a more neutral state.",57,720,1280,0.5625,,921600
203.mp4,"A uniformed officer points a gun at a man near a red and black vehicle with visible distress on the man's face. Behind them is a white wall with a window that is slightly open. On the ground, there are a black helmet, a red object, and a small white creature. The setting seems to be an alley or a parking lot due to the tiled floor and limited scenery. The atmosphere is tense and suggests an arrest or confrontation in progress.",117,720,1280,0.5625,,921600
204.mp4,"A tense confrontation unfolds in a gray, industrial room filled with neatly stacked bundles of money. A person in red, holding a pistol, stands near a doorway facing a uniformed officer. The officer reacts with a startled expression as they come face to face with the armed individual. The scene captures a moment of high stakes and immediate danger.",140,720,1280,0.5625,,921600
205.mp4,"A person in uniform is organizing stacks of money in an indoor room with grey walls and a tiled floor. They use a cart to transport bundles of cash, carefully stacking them against the wall. The scene suggests a secured or controlled environment where financial storage or arrangement is taking place.",107,720,1280,0.5625,,921600
206.mp4,"A helicopter, piloted by a person in a red outfit, is next to a fallen police officer on a landing pad. The helicopter's rotors are static above the scene, indicating an imminent takeoff or landing. In the background, the setting is composed of uniformly blue walls with some green crates nearby. The police officer appears to be in a prone position, suggesting an action or event has already occurred. The environment is constructed in a very structured and modular manner.",110,720,1280,0.5625,,921600
207.mp4,"A person is seen opening a safe against a gray brick wall, revealing stacks of money inside. With briefcases positioned nearby and open to collect the cash, the character efficiently fills them up. The scene ends with the individual carrying the now-full cases, stepping away from the open safe, and sporting a satisfied expression. The room is minimally furnished, featuring only a shelf in the background, showcasing a simple, economical heist.",262,720,1280,0.5625,,921600
